app,policy_area,metric,period,value
Facebook,Spam,Content Actioned,2018Q2,"957,000,000"
Facebook,Spam,Content Actioned,2018Q3,"1,200,000,000"
Facebook,Spam,Content Actioned,2018Q4,"2,000,000,000"
Facebook,Spam,Content Actioned,2019Q1,"1,800,000,000"
Facebook,Spam,Content Actioned,2019Q2,"2,200,000,000"
Facebook,Spam,Content Actioned,2019Q3,"1,900,000,000"
Facebook,Spam,Content Actioned,2019Q4,"2,900,000,000"
Facebook,Spam,Content Actioned,2020Q1,"1,900,000,000"
Facebook,Spam,Content Actioned,2020Q2,"1,400,000,000"
Facebook,Spam,Content Actioned,2020Q3,"1,900,000,000"
Facebook,Spam,Content Actioned,2020Q4,"1,000,000,000"
Facebook,Spam,Content Actioned,2021Q1,"918,900,000"
Facebook,Spam,Content Actioned,2021Q2,"794,400,000"
Facebook,Spam,Content Actioned,2021Q3,"777,200,000"
Facebook,Spam,Content Actioned,2021Q4,"1,200,000,000"
Facebook,Spam,Content Actioned,2022Q1,"1,800,000,000"
Facebook,Spam,Content Actioned,2022Q2,"734,200,000"
Facebook,Spam,Content Actioned,2022Q3,"1,400,000,000"
Facebook,Spam,Content Actioned,2022Q4,"1,800,000,000"
Facebook,Spam,Content Actioned,2023Q1,"1,600,000,000"
Facebook,Spam,Content Actioned,2023Q2,"1,100,000,000"
Facebook,Spam,Content Actioned,2023Q3,"413,300,000"
Facebook,Spam,Content Actioned,2023Q4,"964,200,000"
Facebook,Spam,Content Actioned,2024Q1,"436,000,000"
Facebook,Spam,Content Actioned,2024Q2,"322,300,000"
Facebook,Spam,Content Actioned,2024Q3,"348,800,000"
Facebook,Spam,Content Actioned,2024Q4,"729,500,000"
Facebook,Spam,Content Actioned,2025Q1,"366,200,000"
Facebook,Spam,Content Actioned,2025Q2,"165,300,000"
Facebook,Spam,Content Actioned,2025Q3,"134,600,000"
Facebook,Spam,Content Actioned,2025Q4,"157,000,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2017Q4,N/A
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2018Q1,N/A
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2018Q2,N/A
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2018Q3,N/A
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2018Q4,N/A
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2019Q1,N/A
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2019Q2,"2,000,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2019Q3,"2,500,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2019Q4,"5,100,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2020Q1,"1,800,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2020Q2,"968,800"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2020Q3,"1,400,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2020Q4,"2,600,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2021Q1,"5,200,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2021Q2,"16,800,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2021Q3,"8,500,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2021Q4,"6,100,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2022Q1,"6,800,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2022Q2,"11,300,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2022Q3,"5,600,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2022Q4,"3,100,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2023Q1,"3,100,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2023Q2,"6,400,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2023Q3,"5,300,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2023Q4,"7,100,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2024Q1,"7,100,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2024Q2,"6,600,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2024Q3,"5,800,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2024Q4,"6,300,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2025Q1,"6,800,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2025Q2,"6,700,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2025Q3,"5,500,000"
Facebook,"Suicide, Self-Injury, and Eating Disorders",Content Actioned,2025Q4,"7,400,000"
Facebook,Violence and Incitement,Content Actioned,2017Q4,N/A
Facebook,Violence and Incitement,Content Actioned,2018Q1,N/A
Facebook,Violence and Incitement,Content Actioned,2018Q2,N/A
Facebook,Violence and Incitement,Content Actioned,2018Q3,N/A
Facebook,Violence and Incitement,Content Actioned,2018Q4,N/A
Facebook,Violence and Incitement,Content Actioned,2019Q1,N/A
Facebook,Violence and Incitement,Content Actioned,2019Q2,N/A
Facebook,Violence and Incitement,Content Actioned,2019Q3,N/A
Facebook,Violence and Incitement,Content Actioned,2019Q4,N/A
Facebook,Violence and Incitement,Content Actioned,2020Q1,N/A
Facebook,Violence and Incitement,Content Actioned,2020Q2,N/A
Facebook,Violence and Incitement,Content Actioned,2020Q3,N/A
Facebook,Violence and Incitement,Content Actioned,2020Q4,N/A
Facebook,Violence and Incitement,Content Actioned,2021Q1,N/A
Facebook,Violence and Incitement,Content Actioned,2021Q2,N/A
Facebook,Violence and Incitement,Content Actioned,2021Q3,"13,600,000"
Facebook,Violence and Incitement,Content Actioned,2021Q4,"12,400,000"
Facebook,Violence and Incitement,Content Actioned,2022Q1,"21,700,000"
Facebook,Violence and Incitement,Content Actioned,2022Q2,"19,300,000"
Facebook,Violence and Incitement,Content Actioned,2022Q3,"14,400,000"
Facebook,Violence and Incitement,Content Actioned,2022Q4,"13,100,000"
Facebook,Violence and Incitement,Content Actioned,2023Q1,"12,400,000"
Facebook,Violence and Incitement,Content Actioned,2023Q2,"10,600,000"
Facebook,Violence and Incitement,Content Actioned,2023Q3,"8,600,000"
Facebook,Violence and Incitement,Content Actioned,2023Q4,"8,200,000"
Facebook,Violence and Incitement,Content Actioned,2024Q1,"8,700,000"
Facebook,Violence and Incitement,Content Actioned,2024Q2,"7,400,000"
Facebook,Violence and Incitement,Content Actioned,2024Q3,"6,800,000"
Facebook,Violence and Incitement,Content Actioned,2024Q4,"4,700,000"
Facebook,Violence and Incitement,Content Actioned,2025Q1,"3,400,000"
Facebook,Violence and Incitement,Content Actioned,2025Q2,"1,700,000"
Facebook,Violence and Incitement,Content Actioned,2025Q3,"563,900"
Facebook,Violence and Incitement,Content Actioned,2025Q4,"862,600"
Facebook,Violent and Graphic Content,Content Actioned,2017Q4,"1,200,000"
Facebook,Violent and Graphic Content,Content Actioned,2018Q1,"3,400,000"
Facebook,Violent and Graphic Content,Content Actioned,2018Q2,"7,900,000"
Facebook,Violent and Graphic Content,Content Actioned,2018Q3,"15,900,000"
Facebook,Violent and Graphic Content,Content Actioned,2018Q4,"18,900,000"
Facebook,Violent and Graphic Content,Content Actioned,2019Q1,"33,300,000"
Facebook,Violent and Graphic Content,Content Actioned,2019Q2,"29,200,000"
Facebook,Violent and Graphic Content,Content Actioned,2019Q3,"25,100,000"
Facebook,Violent and Graphic Content,Content Actioned,2019Q4,"34,700,000"
Facebook,Violent and Graphic Content,Content Actioned,2020Q1,"25,200,000"
Facebook,Violent and Graphic Content,Content Actioned,2020Q2,"14,900,000"
Facebook,Violent and Graphic Content,Content Actioned,2020Q3,"19,000,000"
Facebook,Violent and Graphic Content,Content Actioned,2020Q4,"15,800,000"
Facebook,Violent and Graphic Content,Content Actioned,2021Q1,"34,000,000"
Facebook,Violent and Graphic Content,Content Actioned,2021Q2,"30,100,000"
Facebook,Violent and Graphic Content,Content Actioned,2021Q3,"26,600,000"
Facebook,Violent and Graphic Content,Content Actioned,2021Q4,"25,200,000"
Facebook,Violent and Graphic Content,Content Actioned,2022Q1,"26,100,000"
Facebook,Violent and Graphic Content,Content Actioned,2022Q2,"45,900,000"
Facebook,Violent and Graphic Content,Content Actioned,2022Q3,"23,200,000"
Facebook,Violent and Graphic Content,Content Actioned,2022Q4,"15,500,000"
Facebook,Violent and Graphic Content,Content Actioned,2023Q1,"13,600,000"
Facebook,Violent and Graphic Content,Content Actioned,2023Q2,"13,800,000"
Facebook,Violent and Graphic Content,Content Actioned,2023Q3,"9,000,000"
Facebook,Violent and Graphic Content,Content Actioned,2023Q4,"14,600,000"
Facebook,Violent and Graphic Content,Content Actioned,2024Q1,"10,600,000"
Facebook,Violent and Graphic Content,Content Actioned,2024Q2,"14,900,000"
Facebook,Violent and Graphic Content,Content Actioned,2024Q3,"11,000,000"
Facebook,Violent and Graphic Content,Content Actioned,2024Q4,"14,000,000"
Facebook,Violent and Graphic Content,Content Actioned,2025Q1,"10,700,000"
Facebook,Violent and Graphic Content,Content Actioned,2025Q2,"14,100,000"
Facebook,Violent and Graphic Content,Content Actioned,2025Q3,"8,200,000"
Facebook,Violent and Graphic Content,Content Actioned,2025Q4,"7,000,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2017Q4,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q1,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q2,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q3,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2018Q4,N/A
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q1,"3,100,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q2,"3,800,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q3,"3,400,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2019Q4,"2,800,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q1,"2,300,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q2,"12,600"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q3,"14,700"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2020Q4,"306,200"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q1,"390,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q2,"536,200"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q3,"272,900"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2021Q4,"311,400"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q1,"274,300"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q2,"2,500,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q3,"2,300,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2022Q4,"2,100,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q1,"2,400,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q2,"2,800,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q3,"2,700,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2023Q4,"2,300,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2024Q1,"2,500,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2024Q2,"2,500,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2024Q3,"3,100,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2024Q4,"3,100,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2025Q1,"2,500,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2025Q2,"2,400,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2025Q3,"1,200,000"
Facebook,Adult Nudity & Sexual Activity,Content Appealed,2025Q4,"893,600"
Facebook,Bullying & Harassment,Content Appealed,2017Q4,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q1,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q2,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q3,N/A
Facebook,Bullying & Harassment,Content Appealed,2018Q4,N/A
Facebook,Bullying & Harassment,Content Appealed,2019Q1,"475,700"
Facebook,Bullying & Harassment,Content Appealed,2019Q2,"410,500"
Facebook,Bullying & Harassment,Content Appealed,2019Q3,"713,900"
Facebook,Bullying & Harassment,Content Appealed,2019Q4,"697,500"
Facebook,Bullying & Harassment,Content Appealed,2020Q1,"552,600"
Facebook,Bullying & Harassment,Content Appealed,2020Q2,"600"
Facebook,Bullying & Harassment,Content Appealed,2020Q3,"14,700"
Facebook,Bullying & Harassment,Content Appealed,2020Q4,"442,900"
Facebook,Bullying & Harassment,Content Appealed,2021Q1,"935,500"
Facebook,Bullying & Harassment,Content Appealed,2021Q2,"919,200"
Facebook,Bullying & Harassment,Content Appealed,2021Q3,"1,000,000"
Facebook,Bullying & Harassment,Content Appealed,2021Q4,"799,400"
Facebook,Bullying & Harassment,Content Appealed,2022Q1,"736,000"
Facebook,Bullying & Harassment,Content Appealed,2022Q2,"1,900,000"
Facebook,Bullying & Harassment,Content Appealed,2022Q3,"1,500,000"
Facebook,Bullying & Harassment,Content Appealed,2022Q4,"1,300,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q1,"1,400,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q2,"1,500,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q3,"1,500,000"
Facebook,Bullying & Harassment,Content Appealed,2023Q4,"1,300,000"
Facebook,Bullying & Harassment,Content Appealed,2024Q1,"1,300,000"
Facebook,Bullying & Harassment,Content Appealed,2024Q2,"1,200,000"
Facebook,Bullying & Harassment,Content Appealed,2024Q3,"1,700,000"
Facebook,Bullying & Harassment,Content Appealed,2024Q4,"1,000,000"
Facebook,Bullying & Harassment,Content Appealed,2025Q1,"904,000"
Facebook,Bullying & Harassment,Content Appealed,2025Q2,"681,300"
Facebook,Bullying & Harassment,Content Appealed,2025Q3,"491,200"
Facebook,Bullying & Harassment,Content Appealed,2025Q4,"460,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2017Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2018Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2019Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q2,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q3,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2020Q4,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q1,N/A
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q2,"3,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q3,"2,300"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2021Q4,"3,700"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q1,"4,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q2,"61,700"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q3,"85,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2022Q4,"94,800"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q1,"91,800"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q2,"94,400"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q3,"112,200"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2023Q4,"135,100"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2024Q1,"78,100"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2024Q2,"83,500"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2024Q3,"136,200"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2024Q4,"199,300"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2025Q1,"163,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2025Q2,"202,000"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2025Q3,"230,100"
Facebook,Child Endangerment: Nudity and Physical Abuse,Content Appealed,2025Q4,"213,600"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2017Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2018Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2019Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2020Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q2,"1,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q3,"700"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2021Q4,"800"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q1,"800"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q2,"404,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q3,"414,200"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2022Q4,"23,300"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q1,"104,500"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q2,"146,800"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q3,"266,600"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2023Q4,"1,000,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2024Q1,"380,900"
Facebook,Child Endangerment: Sexual Exploitation,Content Appealed,2024Q2,"410,000"
