1;2;3;4;5;6;7;8;9;10;11
610000;Erpressung § 253 StGB;W;936;757;59;25;20;7;4;3
610000;Erpressung § 253 StGB;X;5,812;4,261;313;139;86;42;31;15
610001;Schutzgelderpressung;M;110;81;2;0;0;2;0;0
610001;Schutzgelderpressung;W;1;1;0;0;0;0;0;0
610001;Schutzgelderpressung;X;111;82;2;0;0;2;0;0
610079;Sonstige Erpressung;M;4,501;3,262;246;109;66;33;27;11
610079;Sonstige Erpressung;W;851;692;56;24;19;6;4;3
610079;Sonstige Erpressung;X;5,352;3,954;302;133;85;39;31;14
611000;Erpressung auf sexueller Grundlage;M;287;179;7;5;1;0;0;1
611000;Erpressung auf sexueller Grundlage;W;87;67;3;1;1;1;0;0
611000;Erpressung auf sexueller Grundlage;X;374;246;10;6;2;1;0;1
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;M;97,973;74,393;6,673;2,680;1,727;1,003;739;524
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;W;23,466;17,814;2,463;887;590;362;357;267
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;X;121,439;92,207;9,136;3,567;2,317;1,365;1,096;791
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;M;2,022;1,457;144;64;32;20;14;14
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;W;219;168;29;11;6;4;5;3
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;X;2,241;1,625;173;75;38;24;19;17
620002;Bildung bewaffneter Gruppen § 127 StGB;M;7;5;0;0;0;0;0;0
620002;Bildung bewaffneter Gruppen § 127 StGB;W;3;3;0;0;0;0;0;0
620002;Bildung bewaffneter Gruppen § 127 StGB;X;10;8;0;0;0;0;0;0
620003;Bildung krimineller Vereinigungen;M;41;39;1;1;0;0;0;0
620003;Bildung krimineller Vereinigungen;W;5;5;0;0;0;0;0;0
620003;Bildung krimineller Vereinigungen;X;46;44;1;1;0;0;0;0
620004;Anleitung zu Straftaten;M;5;3;0;0;0;0;0;0
620004;Anleitung zu Straftaten;W;3;3;1;1;0;0;0;0
620004;Anleitung zu Straftaten;X;8;6;1;1;0;0;0;0
620005;Amtsanmaßung;M;719;616;70;31;19;13;5;2
620005;Amtsanmaßung;W;75;66;9;3;4;2;0;0
620005;Amtsanmaßung;X;794;682;79;34;23;15;5;2
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;M;451;428;100;41;23;16;17;3
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;W;76;75;10;3;4;1;2;0
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;X;527;503;110;44;27;17;19;3
620007;Verwahrungsbruch;M;85;74;6;3;1;0;2;0
620007;Verwahrungsbruch;W;12;10;1;1;0;0;0;0
620007;Verwahrungsbruch;X;97;84;7;4;1;0;2;0
620008;Verletzung amtlicher Bekanntmachungen;M;0;0;0;0;0;0;0;0
620008;Verletzung amtlicher Bekanntmachungen;W;0;0;0;0;0;0;0;0
620008;Verletzung amtlicher Bekanntmachungen;X;0;0;0;0;0;0;0;0
620009;Verstrickungsbruch, Siegelbruch;M;478;457;60;21;19;10;8;2
620009;Verstrickungsbruch, Siegelbruch;W;124;116;24;9;5;3;4;3
620009;Verstrickungsbruch, Siegelbruch;X;602;573;84;30;24;13;12;5
620010;Nichtanzeige geplanter Straftaten;M;19;8;1;1;0;0;0;0
620010;Nichtanzeige geplanter Straftaten;W;7;4;0;0;0;0;0;0
620010;Nichtanzeige geplanter Straftaten;X;26;12;1;1;0;0;0;0
620011;Belohnung und Billigung von Straftaten;M;42;39;6;2;4;0;0;0
620011;Belohnung und Billigung von Straftaten;W;4;4;0;0;0;0;0;0
620011;Belohnung und Billigung von Straftaten;X;46;43;6;2;4;0;0;0
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;M;4,852;3,156;322;139;73;41;34;35
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;W;1,491;1,090;182;61;49;16;15;41
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;X;6,343;4,246;504;200;122;57;49;76
620014;Verstoß gegen Weisung während Führungsaufsicht;M;1,907;1,874;68;44;15;5;4;0
620014;Verstoß gegen Weisung während Führungsaufsicht;W;71;69;0;0;0;0;0;0
620014;Verstoß gegen Weisung während Führungsaufsicht;X;1,978;1,943;68;44;15;5;4;0
620015;Verstoß gegen das Berufsverbot;M;5;5;1;0;1;0;0;0
620015;Verstoß gegen das Berufsverbot;W;1;1;0;0;0;0;0;0
620015;Verstoß gegen das Berufsverbot;X;6;6;1;0;1;0;0;0
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;M;28,205;22,988;1,011;456;259;146;84;66
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;W;4,915;3,970;298;133;71;40;23;31
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;X;33,120;26,958;1,309;589;330;186;107;97
621010;Öffentliche Aufforderung zu Straftaten;M;245;224;27;12;10;4;0;1
621010;Öffentliche Aufforderung zu Straftaten;W;39;28;5;4;1;0;0;0
621010;Öffentliche Aufforderung zu Straftaten;X;284;252;32;16;11;4;0;1
621040;Gefangenenbefreiung;M;309;219;12;6;2;1;1;2
621040;Gefangenenbefreiung;W;124;93;5;3;2;0;0;0
621040;Gefangenenbefreiung;X;433;312;17;9;4;1;1;2
621050;Gefangenenmeuterei;M;44;33;0;0;0;0;0;0
621050;Gefangenenmeuterei;W;0;0;0;0;0;0;0;0
621050;Gefangenenmeuterei;X;44;33;0;0;0;0;0;0
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;M;27,680;22,559;972;438;247;141;83;63
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;W;4,776;3,867;288;126;68;40;23;31
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;X;32,456;26,426;1,260;564;315;181;106;94
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;M;17,516;14,246;567;256;153;84;43;31
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;W;2,611;2,087;141;69;27;24;9;12
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;X;20,127;16,333;708;325;180;108;52;43
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;M;11,486;9,346;429;198;97;61;40;33
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;W;2,420;1,964;156;63;41;19;14;19
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;X;13,906;11,310;585;261;138;80;54;52
622000;Hausfriedensbruch §§ 123, 124 StGB;M;53,031;39,336;4,307;1,670;1,123;657;495;362
622000;Hausfriedensbruch §§ 123, 124 StGB;W;13,509;10,106;1,638;562;381;259;269;167
622000;Hausfriedensbruch §§ 123, 124 StGB;X;66,540;49,442;5,945;2,232;1,504;916;764;529
622100;Hausfriedensbruch § 123 StGB;M;52,922;39,267;4,300;1,668;1,119;657;495;361
622100;Hausfriedensbruch § 123 StGB;W;13,486;10,089;1,632;560;380;257;268;167
622100;Hausfriedensbruch § 123 StGB;X;66,408;49,356;5,932;2,228;1,499;914;763;528
622200;Schwerer Hausfriedensbruch § 124 StGB;M;118;75;8;2;4;0;1;1
622200;Schwerer Hausfriedensbruch § 124 StGB;W;24;17;6;2;1;2;1;0
622200;Schwerer Hausfriedensbruch § 124 StGB;X;142;92;14;4;5;2;2;1
623000;Landfriedensbruch §§ 125, 125a StGB;M;2,988;1,984;9;5;2;1;1;0
623000;Landfriedensbruch §§ 125, 125a StGB;W;315;201;4;1;2;1;0;0
623000;Landfriedensbruch §§ 125, 125a StGB;X;3,303;2,185;13;6;4;2;1;0
623010;Landfriedensbruch § 125 StGB;M;1,596;1,026;4;3;0;1;0;0
623010;Landfriedensbruch § 125 StGB;W;135;83;1;0;1;0;0;0
623010;Landfriedensbruch § 125 StGB;X;1,731;1,109;5;3;1;1;0;0
623020;Besonders schwerer Landfriedensbruch § 125a StGB;M;1,418;970;5;2;2;0;1;0
623020;Besonders schwerer Landfriedensbruch § 125a StGB;W;180;118;3;1;1;1;0;0
623020;Besonders schwerer Landfriedensbruch § 125a StGB;X;1,598;1,088;8;3;3;1;1;0
624000;Vortäuschen einer Straftat § 145d StGB;M;5,279;4,169;457;180;118;69;56;34
624000;Vortäuschen einer Straftat § 145d StGB;W;3,024;2,216;241;98;56;32;34;21
624000;Vortäuschen einer Straftat § 145d StGB;X;8,303;6,385;698;278;174;101;90;55
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;M;75;47;4;2;1;0;0;1
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;W;402;195;6;0;3;1;2;0
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;X;477;242;10;2;4;1;2;1
624079;Vortäuschen einer sonstigen Straftat;M;3,784;3,004;387;150;97;61;49;30
624079;Vortäuschen einer sonstigen Straftat;W;2,205;1,679;208;82;48;27;31;20
624079;Vortäuschen einer sonstigen Straftat;X;5,989;4,683;595;232;145;88;80;50
624100;Vortäuschen eines Raubes;M;516;347;18;8;4;1;3;2
624100;Vortäuschen eines Raubes;W;172;131;13;7;3;3;0;0
624100;Vortäuschen eines Raubes;X;688;478;31;15;7;4;3;2
624200;Vortäuschen eines Diebstahls;M;948;805;49;20;16;7;5;1
624200;Vortäuschen eines Diebstahls;W;261;223;15;10;2;1;1;1
624200;Vortäuschen eines Diebstahls;X;1,209;1,028;64;30;18;8;6;2
624201;Vortäuschen eines Kfz-Diebstahls;M;310;262;13;8;3;2;0;0
624201;Vortäuschen eines Kfz-Diebstahls;W;57;53;3;0;2;0;0;1
624201;Vortäuschen eines Kfz-Diebstahls;X;367;315;16;8;5;2;0;1
624279;Vortäuschen eines sonstigen Diebstahls;M;639;544;36;12;13;5;5;1
624279;Vortäuschen eines sonstigen Diebstahls;W;204;170;12;10;0;1;1;0
624279;Vortäuschen eines sonstigen Diebstahls;X;843;714;48;22;13;6;6;1
626000;Gewaltdarstellung § 131 StGB;M;748;151;8;4;2;1;1;0
626000;Gewaltdarstellung § 131 StGB;W;89;28;0;0;0;0;0;0
626000;Gewaltdarstellung § 131 StGB;X;837;179;8;4;2;1;1;0
626079;Sonstige Gewaltdarstellung;M;394;124;8;4;2;1;1;0
626079;Sonstige Gewaltdarstellung;W;49;20;0;0;0;0;0;0
626079;Sonstige Gewaltdarstellung;X;443;144;8;4;2;1;1;0
626100;Gewaltdarstellung, Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;M;358;27;0;0;0;0;0;0
626100;Gewaltdarstellung, Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;W;40;8;0;0;0;0;0;0
626100;Gewaltdarstellung, Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;X;398;35;0;0;0;0;0;0
627000;Volksverhetzung § 130 StGB;M;2,693;1,944;308;135;90;47;25;11
627000;Volksverhetzung § 130 StGB;W;416;357;69;29;19;9;8;4
627000;Volksverhetzung § 130 StGB;X;3,109;2,301;377;164;109;56;33;15
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;M;18,213;15,294;986;445;250;144;100;47
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;W;5,693;4,944;467;190;128;66;47;36
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;X;23,906;20,238;1,453;635;378;210;147;83
630010;Begünstigung;M;100;65;5;1;2;1;1;0
630010;Begünstigung;W;37;31;4;2;1;0;0;1
630010;Begünstigung;X;137;96;9;3;3;1;1;1
630020;Strafvereitelung;M;1,704;1,293;64;35;15;8;5;1
630020;Strafvereitelung;W;931;702;24;14;3;4;0;3
630020;Strafvereitelung;X;2,635;1,995;88;49;18;12;5;4
631000;Hehlerei von Kfz §§ 259-260a StGB;M;1,186;1,089;47;29;12;4;2;0
631000;Hehlerei von Kfz §§ 259-260a StGB;W;62;60;1;0;1;0;0;0
631000;Hehlerei von Kfz §§ 259-260a StGB;X;1,248;1,149;48;29;13;4;2;0
631079;Hehlerei von Kfz § 259 StGB;M;926;842;41;24;11;4;2;0
631079;Hehlerei von Kfz § 259 StGB;W;50;48;1;0;1;0;0;0
631079;Hehlerei von Kfz § 259 StGB;X;976;890;42;24;12;4;2;0
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;M;135;132;3;2;1;0;0;0
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;W;4;4;0;0;0;0;0;0
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;X;139;136;3;2;1;0;0;0
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;M;71;65;2;2;0;0;0;0
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;W;3;3;0;0;0;0;0;0
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;X;74;68;2;2;0;0;0;0
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;M;91;84;1;1;0;0;0;0
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;W;5;5;0;0;0;0;0;0
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;X;96;89;1;1;0;0;0;0
632000;Sonstige Hehlerei §§ 259-260a StGB;M;9,381;7,513;275;152;64;32;19;8
632000;Sonstige Hehlerei §§ 259-260a StGB;W;1,458;1,204;39;22;10;4;1;2
632000;Sonstige Hehlerei §§ 259-260a StGB;X;10,839;8,717;314;174;74;36;20;10
632079;Sonstige Hehlerei § 259 StGB;M;8,616;6,806;249;133;61;30;18;7
632079;Sonstige Hehlerei § 259 StGB;W;1,345;1,098;36;19;10;4;1;2
632079;Sonstige Hehlerei § 259 StGB;X;9,961;7,904;285;152;71;34;19;9
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;M;564;528;21;15;3;1;1;1
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;W;92;89;2;2;0;0;0;0
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;X;656;617;23;17;3;1;1;1
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;M;79;69;1;1;0;0;0;0
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;W;8;6;0;0;0;0;0;0
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;X;87;75;1;1;0;0;0;0
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;M;203;182;6;4;1;1;0;0
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;W;17;15;1;1;0;0;0;0
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;X;220;197;7;5;1;1;0;0
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;M;5,951;5,428;595;228;157;99;73;38
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;W;3,219;2,961;399;152;113;58;46;30
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;X;9,170;8,389;994;380;270;157;119;68
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;M;7,950;5,619;1,107;354;258;163;190;142
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;W;2,119;1,754;474;107;93;70;88;116
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;X;10,069;7,373;1,581;461;351;233;278;258
640010;Fahrlässige Brandstiftung;M;4,001;3,402;870;272;197;134;152;115
640010;Fahrlässige Brandstiftung;W;1,558;1,394;419;85;81;64;79;110
640010;Fahrlässige Brandstiftung;X;5,559;4,796;1,289;357;278;198;231;225
640020;Fahrlässiges Herbeiführen einer Brandgefahr;M;350;226;74;22;16;9;14;13
640020;Fahrlässiges Herbeiführen einer Brandgefahr;W;51;39;11;3;1;1;3;3
640020;Fahrlässiges Herbeiführen einer Brandgefahr;X;401;265;85;25;17;10;17;16
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;M;3,619;2,000;163;60;45;20;24;14
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;W;515;326;46;20;11;6;6;3
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;X;4,134;2,326;209;80;56;26;30;17
641010;Vorsätzliche Brandstiftung;M;2,150;1,023;65;32;18;8;5;2
641010;Vorsätzliche Brandstiftung;W;223;114;13;5;4;1;3;0
641010;Vorsätzliche Brandstiftung;X;2,373;1,137;78;37;22;9;8;2
641020;Schwere Brandstiftung;M;1,124;803;71;25;19;6;15;6
641020;Schwere Brandstiftung;W;241;184;29;15;8;4;1;1
641020;Schwere Brandstiftung;X;1,365;987;100;40;27;10;16;7
641030;Besonders schwere Brandstiftung;M;120;103;5;3;0;1;1;0
641030;Besonders schwere Brandstiftung;W;13;12;2;0;0;0;2;0
641030;Besonders schwere Brandstiftung;X;133;115;7;3;0;1;3;0
641040;Brandstiftung mit Todesfolge;M;7;7;1;0;0;0;0;1
641040;Brandstiftung mit Todesfolge;W;5;5;2;0;0;0;1;1
641040;Brandstiftung mit Todesfolge;X;12;12;3;0;0;0;1;2
641050;Vorsätzliches Herbeiführen einer Brandgefahr;M;385;162;25;3;8;6;3;5
641050;Vorsätzliches Herbeiführen einer Brandgefahr;W;51;25;3;0;0;1;1;1
641050;Vorsätzliches Herbeiführen einer Brandgefahr;X;436;187;28;3;8;7;4;6
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;M;3,349;3,303;282;181;59;20;16;6
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;W;736;725;61;45;9;1;0;6
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;X;4,085;4,028;343;226;68;21;16;12
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;M;269;268;43;31;9;0;2;1
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;W;119;119;12;10;2;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;X;388;387;55;41;11;0;2;1
651100;Vorteilsannahme § 331 StGB;M;101;100;21;15;5;0;0;1
651100;Vorteilsannahme § 331 StGB;W;89;89;10;9;1;0;0;0
651100;Vorteilsannahme § 331 StGB;X;190;189;31;24;6;0;0;1
651200;Bestechlichkeit § 332 StGB;M;149;149;18;14;3;0;1;0
651200;Bestechlichkeit § 332 StGB;W;30;30;2;1;1;0;0;0
651200;Bestechlichkeit § 332 StGB;X;179;179;20;15;4;0;1;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;M;1;1;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;W;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;X;1;1;0;0;0;0;0;0
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;M;19;19;4;2;1;0;1;0
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;W;0;0;0;0;0;0;0;0
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;X;19;19;4;2;1;0;1;0
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;M;596;573;49;16;15;9;6;3
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;W;110;107;13;6;3;1;0;3
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;X;706;680;62;22;18;10;6;6
652100;Vorteilsgewährung § 333 StGB;M;62;62;15;5;5;3;2;0
652100;Vorteilsgewährung § 333 StGB;W;56;56;9;5;1;0;0;3
652100;Vorteilsgewährung § 333 StGB;X;118;118;24;10;6;3;2;3
652200;Bestechung § 334 StGB;M;530;507;33;10;10;6;4;3
652200;Bestechung § 334 StGB;W;54;51;4;1;2;1;0;0
652200;Bestechung § 334 StGB;X;584;558;37;11;12;7;4;3
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;M;7;7;1;1;0;0;0;0
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;W;0;0;0;0;0;0;0;0
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;X;7;7;1;1;0;0;0;0
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;M;0;0;0;0;0;0;0;0
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;W;0;0;0;0;0;0;0;0
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;X;0;0;0;0;0;0;0;0
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;M;2,117;2,097;120;87;21;8;3;1
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;W;454;446;29;23;4;0;0;2
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;X;2,571;2,543;149;110;25;8;3;3
655001;Strafvereitelung im Amt;M;251;248;10;10;0;0;0;0
655001;Strafvereitelung im Amt;W;87;87;2;2;0;0;0;0
655001;Strafvereitelung im Amt;X;338;335;12;12;0;0;0;0
655002;Rechtsbeugung;M;51;51;13;8;4;0;0;1
655002;Rechtsbeugung;W;26;26;4;2;0;0;0;2
655002;Rechtsbeugung;X;77;77;17;10;4;0;0;3
655003;Aussageerpressung;M;4;4;1;1;0;0;0;0
655003;Aussageerpressung;W;0;0;0;0;0;0;0;0
655003;Aussageerpressung;X;4;4;1;1;0;0;0;0
655004;Verfolgung Unschuldiger;M;40;40;0;0;0;0;0;0
655004;Verfolgung Unschuldiger;W;13;13;0;0;0;0;0;0
655004;Verfolgung Unschuldiger;X;53;53;0;0;0;0;0;0
655005;Vollstreckung gegen Unschuldige;M;6;6;0;0;0;0;0;0
655005;Vollstreckung gegen Unschuldige;W;3;3;0;0;0;0;0;0
655005;Vollstreckung gegen Unschuldige;X;9;9;0;0;0;0;0;0
655006;Falschbeurkundung im Amt;M;159;155;25;12;9;2;2;0
655006;Falschbeurkundung im Amt;W;30;29;5;3;2;0;0;0
655006;Falschbeurkundung im Amt;X;189;184;30;15;11;2;2;0
655007;Gebührenüberhebung;M;38;38;10;8;0;2;0;0
655007;Gebührenüberhebung;W;4;4;1;0;1;0;0;0
655007;Gebührenüberhebung;X;42;42;11;8;1;2;0;0
655008;Abgabenüberhebung, Leistungskürzung;M;6;6;1;1;0;0;0;0
655008;Abgabenüberhebung, Leistungskürzung;W;2;2;0;0;0;0;0;0
655008;Abgabenüberhebung, Leistungskürzung;X;8;8;1;1;0;0;0;0
655009;Vertrauensbruch im auswärtigen Dienst;M;0;0;0;0;0;0;0;0
655009;Vertrauensbruch im auswärtigen Dienst;W;0;0;0;0;0;0;0;0
655009;Vertrauensbruch im auswärtigen Dienst;X;0;0;0;0;0;0;0;0
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;M;42;39;7;4;2;1;0;0
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;W;12;12;1;1;0;0;0;0
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;X;54;51;8;5;2;1;0;0
655011;Verletzung des Steuergeheimnisses;M;5;5;0;0;0;0;0;0
655011;Verletzung des Steuergeheimnisses;W;2;2;0;0;0;0;0;0
655011;Verletzung des Steuergeheimnisses;X;7;7;0;0;0;0;0;0
655012;Verleitung eines Untergebenen zu Straftaten;M;3;3;1;1;0;0;0;0
655012;Verleitung eines Untergebenen zu Straftaten;W;0;0;0;0;0;0;0;0
655012;Verleitung eines Untergebenen zu Straftaten;X;3;3;1;1;0;0;0;0
655100;Körperverletzung im Amt § 340 StGB;M;1,379;1,372;48;40;5;2;1;0
655100;Körperverletzung im Amt § 340 StGB;W;231;225;16;15;1;0;0;0
655100;Körperverletzung im Amt § 340 StGB;X;1,610;1,597;64;55;6;2;1;0
655200;Verletzung des Dienstgeheimnisses § 353b StGB;M;159;156;5;3;1;1;0;0
655200;Verletzung des Dienstgeheimnisses § 353b StGB;W;45;44;0;0;0;0;0;0
655200;Verletzung des Dienstgeheimnisses § 353b StGB;X;204;200;5;3;1;1;0;0
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;M;146;146;28;19;3;2;4;0
